"","Lab_reference","Country","Breed","Province","Farm_ID","Diagnostic_test","Sample_type","Samplenumber","Date","Date_month","Date_week","Pathogen","Result"
"72","4","Belgium","Unknown",NA,"1559ee264f78d30713ca5108c5bd2e9ca4c310599271f326d46ac9a9d40b4147","NPS","BAL","c1e40f7d1fa5c011a140e192352a5184c96fd11f57e5c818772d6ec9e1aeda48",2022-01-14 12:04:04,2022-01-01,2022-01-09,"MH",0
"73","4","Belgium","Unknown",NA,"1559ee264f78d30713ca5108c5bd2e9ca4c310599271f326d46ac9a9d40b4147","NPS","BAL","c1e40f7d1fa5c011a140e192352a5184c96fd11f57e5c818772d6ec9e1aeda48",2022-01-14 12:04:04,2022-01-01,2022-01-09,"HS",0
"74","4","Belgium","Unknown",NA,"1559ee264f78d30713ca5108c5bd2e9ca4c310599271f326d46ac9a9d40b4147","NPS","BAL","c1e40f7d1fa5c011a140e192352a5184c96fd11f57e5c818772d6ec9e1aeda48",2022-01-14 12:04:04,2022-01-01,2022-01-09,"MB",0
"75","4","Belgium","Unknown",NA,"1559ee264f78d30713ca5108c5bd2e9ca4c310599271f326d46ac9a9d40b4147","NPS","BAL","c1e40f7d1fa5c011a140e192352a5184c96fd11f57e5c818772d6ec9e1aeda48",2022-01-14 12:04:04,2022-01-01,2022-01-09,"BRSV",0
"76","4","Belgium","Unknown",NA,"1559ee264f78d30713ca5108c5bd2e9ca4c310599271f326d46ac9a9d40b4147","NPS","BAL","c1e40f7d1fa5c011a140e192352a5184c96fd11f57e5c818772d6ec9e1aeda48",2022-01-14 12:04:04,2022-01-01,2022-01-09,"PI3",0
"77","4","Belgium","Unknown",NA,"1559ee264f78d30713ca5108c5bd2e9ca4c310599271f326d46ac9a9d40b4147","NPS","BAL","c1e40f7d1fa5c011a140e192352a5184c96fd11f57e5c818772d6ec9e1aeda48",2022-01-14 12:04:04,2022-01-01,2022-01-09,"BCV",0
"78","4","Belgium","Unknown",NA,"1935a0f59861db15c918c11e92b030f39101ea1957bc25de1def14c8517fadf4","NPS","BAL","173ae8ba5d237d0317485575cc7e111f704fae571a61c99ef12296fa13a73f46",2022-03-25 13:26:16,2022-03-01,2022-03-20,"PM",0
"79","4","Belgium","Unknown",NA,"1935a0f59861db15c918c11e92b030f39101ea1957bc25de1def14c8517fadf4","NPS","BAL","173ae8ba5d237d0317485575cc7e111f704fae571a61c99ef12296fa13a73f46",2022-03-25 13:26:16,2022-03-01,2022-03-20,"MH",0
"80","4","Belgium","Unknown",NA,"1935a0f59861db15c918c11e92b030f39101ea1957bc25de1def14c8517fadf4","NPS","BAL","173ae8ba5d237d0317485575cc7e111f704fae571a61c99ef12296fa13a73f46",2022-03-25 13:26:16,2022-03-01,2022-03-20,"HS",0
"81","4","Belgium","Unknown",NA,"1935a0f59861db15c918c11e92b030f39101ea1957bc25de1def14c8517fadf4","NPS","BAL","173ae8ba5d237d0317485575cc7e111f704fae571a61c99ef12296fa13a73f46",2022-03-25 13:26:16,2022-03-01,2022-03-20,"MB",1
"82","4","Belgium","Unknown",NA,"1935a0f59861db15c918c11e92b030f39101ea1957bc25de1def14c8517fadf4","NPS","BAL","173ae8ba5d237d0317485575cc7e111f704fae571a61c99ef12296fa13a73f46",2022-03-25 13:26:16,2022-03-01,2022-03-20,"BRSV",0
"83","4","Belgium","Unknown",NA,"1935a0f59861db15c918c11e92b030f39101ea1957bc25de1def14c8517fadf4","NPS","BAL","173ae8ba5d237d0317485575cc7e111f704fae571a61c99ef12296fa13a73f46",2022-03-25 13:26:16,2022-03-01,2022-03-20,"PI3",0
"84","4","Belgium","Unknown",NA,"1935a0f59861db15c918c11e92b030f39101ea1957bc25de1def14c8517fadf4","NPS","BAL","173ae8ba5d237d0317485575cc7e111f704fae571a61c99ef12296fa13a73f46",2022-03-25 13:26:16,2022-03-01,2022-03-20,"BCV",0
"85","4","Belgium","Unknown",NA,"1935a0f59861db15c918c11e92b030f39101ea1957bc25de1def14c8517fadf4","NPS","BAL","65a98449f077aa958ed8a22455e08c6316548b942430b0dff05d1d9bb60ce235",2022-03-25 13:26:16,2022-03-01,2022-03-20,"PM",0
"86","4","Belgium","Unknown",NA,"1935a0f59861db15c918c11e92b030f39101ea1957bc25de1def14c8517fadf4","NPS","BAL","65a98449f077aa958ed8a22455e08c6316548b942430b0dff05d1d9bb60ce235",2022-03-25 13:26:16,2022-03-01,2022-03-20,"MH",0
"87","4","Belgium","Unknown",NA,"1935a0f59861db15c918c11e92b030f39101ea1957bc25de1def14c8517fadf4","NPS","BAL","65a98449f077aa958ed8a22455e08c6316548b942430b0dff05d1d9bb60ce235",2022-03-25 13:26:16,2022-03-01,2022-03-20,"HS",0
"88","4","Belgium","Unknown",NA,"1935a0f59861db15c918c11e92b030f39101ea1957bc25de1def14c8517fadf4","NPS","BAL","65a98449f077aa958ed8a22455e08c6316548b942430b0dff05d1d9bb60ce235",2022-03-25 13:26:16,2022-03-01,2022-03-20,"MB",0
"89","4","Belgium","Unknown",NA,"1935a0f59861db15c918c11e92b030f39101ea1957bc25de1def14c8517fadf4","NPS","BAL","65a98449f077aa958ed8a22455e08c6316548b942430b0dff05d1d9bb60ce235",2022-03-25 13:26:16,2022-03-01,2022-03-20,"BRSV",0
"90","4","Belgium","Unknown",NA,"1935a0f59861db15c918c11e92b030f39101ea1957bc25de1def14c8517fadf4","NPS","BAL","65a98449f077aa958ed8a22455e08c6316548b942430b0dff05d1d9bb60ce235",2022-03-25 13:26:16,2022-03-01,2022-03-20,"PI3",0
"91","4","Belgium","Unknown",NA,"1935a0f59861db15c918c11e92b030f39101ea1957bc25de1def14c8517fadf4","NPS","BAL","65a98449f077aa958ed8a22455e08c6316548b942430b0dff05d1d9bb60ce235",2022-03-25 13:26:16,2022-03-01,2022-03-20,"BCV",0
"92","4","Belgium","Unknown",NA,"1935a0f59861db15c918c11e92b030f39101ea1957bc25de1def14c8517fadf4","NPS","BAL","8a9dd8ca8317aa590c6b22348000c17f51d1638cab16a7a0eea64c3b6c280b96",2022-03-25 13:26:16,2022-03-01,2022-03-20,"PM",0
"93","4","Belgium","Unknown",NA,"1935a0f59861db15c918c11e92b030f39101ea1957bc25de1def14c8517fadf4","NPS","BAL","8a9dd8ca8317aa590c6b22348000c17f51d1638cab16a7a0eea64c3b6c280b96",2022-03-25 13:26:16,2022-03-01,2022-03-20,"MH",0
