"","Lab_reference","Country","Breed","Province","Farm_ID","Diagnostic_test","Sample_type","Samplenumber","Date","Date_month","Date_week","Pathogen","Result"
"47","2","The Netherlands","Beef","Drenthe","48b261463e2b3d9f2f3ab2cc8d6545ad2fd3767459518bd61c0e93ee25dfccf2","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2020-08-12,2020-08-01,2020-08-09,"BRSV",0
"48","2","The Netherlands","Beef","Drenthe","48b261463e2b3d9f2f3ab2cc8d6545ad2fd3767459518bd61c0e93ee25dfccf2","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2020-08-12,2020-08-01,2020-08-09,"PI3",0
"49","2","The Netherlands","Beef","Drenthe","48b261463e2b3d9f2f3ab2cc8d6545ad2fd3767459518bd61c0e93ee25dfccf2","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2020-08-12,2020-08-01,2020-08-09,"BCV",0
"50","2","The Netherlands","Beef","Drenthe","5711cf02fcc6dd2e950629f68e548b3c8da4e08f0149cbc86384606eee5b0904","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2023-01-18,2023-01-01,2023-01-15,"PM",NA
"51","2","The Netherlands","Beef","Drenthe","5711cf02fcc6dd2e950629f68e548b3c8da4e08f0149cbc86384606eee5b0904","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2023-01-18,2023-01-01,2023-01-15,"MH",NA
"52","2","The Netherlands","Beef","Drenthe","5711cf02fcc6dd2e950629f68e548b3c8da4e08f0149cbc86384606eee5b0904","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2023-01-18,2023-01-01,2023-01-15,"HS",NA
"53","2","The Netherlands","Beef","Drenthe","5711cf02fcc6dd2e950629f68e548b3c8da4e08f0149cbc86384606eee5b0904","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2023-01-18,2023-01-01,2023-01-15,"MB",NA
"54","2","The Netherlands","Beef","Drenthe","5711cf02fcc6dd2e950629f68e548b3c8da4e08f0149cbc86384606eee5b0904","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2023-01-18,2023-01-01,2023-01-15,"BRSV",1
"55","2","The Netherlands","Beef","Drenthe","5711cf02fcc6dd2e950629f68e548b3c8da4e08f0149cbc86384606eee5b0904","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2023-01-18,2023-01-01,2023-01-15,"PI3",0
"56","2","The Netherlands","Beef","Drenthe","5711cf02fcc6dd2e950629f68e548b3c8da4e08f0149cbc86384606eee5b0904","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2023-01-18,2023-01-01,2023-01-15,"BCV",1
"57","2","The Netherlands","Beef","Drenthe","71ac95ef56ff8e108a747e0bb89d35cad9a8a7c339a3015cbed9ad0ff122a875","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2021-04-09,2021-04-01,2021-04-04,"PM",NA
"58","2","The Netherlands","Beef","Drenthe","71ac95ef56ff8e108a747e0bb89d35cad9a8a7c339a3015cbed9ad0ff122a875","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2021-04-09,2021-04-01,2021-04-04,"MH",NA
"59","2","The Netherlands","Beef","Drenthe","71ac95ef56ff8e108a747e0bb89d35cad9a8a7c339a3015cbed9ad0ff122a875","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2021-04-09,2021-04-01,2021-04-04,"HS",NA
"60","2","The Netherlands","Beef","Drenthe","71ac95ef56ff8e108a747e0bb89d35cad9a8a7c339a3015cbed9ad0ff122a875","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2021-04-09,2021-04-01,2021-04-04,"MB",NA
"61","2","The Netherlands","Beef","Drenthe","71ac95ef56ff8e108a747e0bb89d35cad9a8a7c339a3015cbed9ad0ff122a875","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2021-04-09,2021-04-01,2021-04-04,"BRSV",0
"62","2","The Netherlands","Beef","Drenthe","71ac95ef56ff8e108a747e0bb89d35cad9a8a7c339a3015cbed9ad0ff122a875","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2021-04-09,2021-04-01,2021-04-04,"PI3",0
"63","2","The Netherlands","Beef","Drenthe","71ac95ef56ff8e108a747e0bb89d35cad9a8a7c339a3015cbed9ad0ff122a875","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2021-04-09,2021-04-01,2021-04-04,"BCV",1
"64","2","The Netherlands","Beef","Drenthe","71ac95ef56ff8e108a747e0bb89d35cad9a8a7c339a3015cbed9ad0ff122a875","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2022-02-15,2022-02-01,2022-02-13,"PM",NA
"65","2","The Netherlands","Beef","Drenthe","71ac95ef56ff8e108a747e0bb89d35cad9a8a7c339a3015cbed9ad0ff122a875","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2022-02-15,2022-02-01,2022-02-13,"MH",NA
"66","2","The Netherlands","Beef","Drenthe","71ac95ef56ff8e108a747e0bb89d35cad9a8a7c339a3015cbed9ad0ff122a875","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2022-02-15,2022-02-01,2022-02-13,"HS",NA
"67","2","The Netherlands","Beef","Drenthe","71ac95ef56ff8e108a747e0bb89d35cad9a8a7c339a3015cbed9ad0ff122a875","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2022-02-15,2022-02-01,2022-02-13,"MB",NA
"68","2","The Netherlands","Beef","Drenthe","71ac95ef56ff8e108a747e0bb89d35cad9a8a7c339a3015cbed9ad0ff122a875","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2022-02-15,2022-02-01,2022-02-13,"BRSV",0
"69","2","The Netherlands","Beef","Drenthe","71ac95ef56ff8e108a747e0bb89d35cad9a8a7c339a3015cbed9ad0ff122a875","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2022-02-15,2022-02-01,2022-02-13,"PI3",0
